Time (UTC),07/15/26,07/16/26,07/17/26,07/18/26,07/19/26,07/20/26,07/21/26,07/22/26,07/23/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.0,5.5555555555555545,1.1111111111111112,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0
05:00,,0.0,0.5555555555555556,1.1111111111111112,0.0,0.0,2.7777777777777772,0.5555555555555556,1.1111111111111112
05:30,,0.0,0.5555555555555556,0.5555555555555556,1.6666666666666667,0.0,1.1111111111111112,1.1111111111111112,4.444444444444445
06:00,,0.0,1.1111111111111112,2.7777777777777772,0.0,0.0,3.3333333333333335,1.6666666666666667,0.5555555555555556
06:30,,0.0,0.0,0.5555555555555556,0.0,1.1111111111111112,1.1111111111111112,0.0,6.111111111111111
07:00,,0.0,0.0,0.0,1.1111111111111112,0.5555555555555556,0.0,1.6666666666666667,0.0
07:30,,0.0,0.0,0.0,0.0,1.6666666666666667,0.5555555555555556,0.5555555555555556,0.0
08:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
08:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
09:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
09:30,,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
10:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
10:30,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556
11:00,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112
11:30,,2.7777777777777772,1.1111111111111112,2.2222222222222223,1.6666666666666667,0.0,0.0,0.0,3.3333333333333335
12:00,,0.0,1.1111111111111112,0.0,0.0,0.5555555555555556,1.1111111111111112,0.0,
12:30,,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,
13:00,,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,
14:00,,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,1.1111111111111112,1.6666666666666667,
14:30,,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.5555555555555556,
15:00,,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,
15:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:30,,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,
17:00,,0.0,1.1111111111111112,0.0,0.0,1.1111111111111112,0.0,0.0,
17:30,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.6666666666666667,
18:00,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,
18:30,,0.0,0.0,0.5555555555555556,0.0,0.0,1.1111111111111112,0.0,
19:00,6.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,
19:30,1.6666666666666667,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,
20:00,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,
22:30,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
