start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
86.9465,86.9516,22031.0,77922.0,Echolocation,Myotis nattereri,0.504,0.517,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240503_223000.WAV,recover-20240510,UBNA_017,Telephone Field
289.3615,289.3658,18593.0,80946.0,Echolocation,Myotis nattereri,0.502,0.515,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240503_230000.WAV,recover-20240510,UBNA_017,Telephone Field
275.3015,275.3181,22890.0,26010.0,Echolocation,Nyctalus leisleri,0.604,0.62,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_010000.WAV,recover-20240510,UBNA_017,Telephone Field
0.7825,0.7933,27187.0,34537.0,Echolocation,Eptesicus serotinus,0.286,0.598,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_035000.WAV,recover-20240510,UBNA_017,Telephone Field
5.7745,5.7871,28906.0,35902.0,Echolocation,Nyctalus leisleri,0.261,0.598,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_035000.WAV,recover-20240510,UBNA_017,Telephone Field
6.3865,6.4012,28906.0,34531.0,Echolocation,Nyctalus leisleri,0.318,0.512,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_035000.WAV,recover-20240510,UBNA_017,Telephone Field
6.8655,6.875,28046.0,35577.0,Echolocation,Nyctalus leisleri,0.305,0.624,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_035000.WAV,recover-20240510,UBNA_017,Telephone Field
6.9715,6.9797,28046.0,35445.0,Echolocation,Eptesicus serotinus,0.301,0.601,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_035000.WAV,recover-20240510,UBNA_017,Telephone Field
8.3575,8.3691,28046.0,36947.0,Echolocation,Eptesicus serotinus,0.361,0.542,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_035000.WAV,recover-20240510,UBNA_017,Telephone Field
8.6805,8.6896,28046.0,36025.0,Echolocation,Eptesicus serotinus,0.302,0.604,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_035000.WAV,recover-20240510,UBNA_017,Telephone Field
11.7345,11.7452,29765.0,35497.0,Echolocation,Eptesicus serotinus,0.242,0.5,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_035000.WAV,recover-20240510,UBNA_017,Telephone Field
13.7855,13.8,29765.0,35445.0,Echolocation,Eptesicus serotinus,0.218,0.51,-1,/mnt/ubna_data_03/recover-20240510/UBNA_017/20240504_035000.WAV,recover-20240510,UBNA_017,Telephone Field
