KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,46080.0,4.251538244179888,43.3765,43.3838,44375.0,50727.0,Echolocation,Pipistrellus pipistrellus,0.235,0.307,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_221000.WAV,recover-20251030,UBNA_026,Telephone Field
HF,47040.0,4.427552117991814,55.576499999999996,55.586600000000004,45234.0,50083.0,Echolocation,Pipistrellus pipistrellus,0.249,0.306,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_221000.WAV,recover-20251030,UBNA_026,Telephone Field
LF,23040.0,5.544232956957334,240.3515,240.3706,22890.0,26052.0,Echolocation,Nyctalus leisleri,0.276,0.328,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_221000.WAV,recover-20251030,UBNA_026,Telephone Field
LF,17280.0,8.860333940603859,37.8015,37.8174,16015.0,20209.0,Echolocation,Nyctalus leisleri,0.357,0.521,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_222000.WAV,recover-20251030,UBNA_026,Telephone Field
LF,24960.0,-1.1193855940173882,165.0695,165.083,23750.0,28411.0,Echolocation,Nyctalus leisleri,0.265,0.388,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_222000.WAV,recover-20251030,UBNA_026,Telephone Field
HF,48000.0,15.217578406939403,23.2115,23.2177,47812.0,52098.0,Echolocation,Pipistrellus pipistrellus,0.325,0.374,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_224000.WAV,recover-20251030,UBNA_026,Telephone Field
HF,45120.0,-12.292806460555335,46.533500000000004,46.541,45234.0,49761.0,Echolocation,Pipistrellus pipistrellus,0.358,0.372,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_224000.WAV,recover-20251030,UBNA_026,Telephone Field
HF,63360.0,21.45644724326791,51.0345,51.041799999999995,58125.0,69057.0,Echolocation,Pipistrellus pygmaeus,0.378,0.394,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_224000.WAV,recover-20251030,UBNA_026,Telephone Field
LF,23040.0,2.5762419354555446,52.7405,52.7491,21171.0,30210.0,Echolocation,Nyctalus leisleri,0.106,0.397,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_224000.WAV,recover-20251030,UBNA_026,Telephone Field
LF,24960.0,-8.19353025344081,71.2015,71.2127,23750.0,29112.0,Echolocation,Nyctalus leisleri,0.201,0.304,-1,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_026/20251023_224000.WAV,recover-20251030,UBNA_026,Telephone Field
