KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,23040.0,5.961578041516598,0.3155,0.3321,22890.0,26650.0,Nyctalus leisleri,0.276,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_203000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,21120.0,5.803771519514136,9.1745,9.1953,20312.0,23487.0,Nyctalus noctula,0.168,0.3,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_203000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,23040.0,6.334673412104523,49.3735,49.3922,22890.0,25794.0,Nyctalus leisleri,0.327,0.355,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_203000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,23040.0,13.509308465079364,53.216499999999996,53.232299999999995,22890.0,25498.0,Nyctalus leisleri,0.345,0.372,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_203000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,23040.0,9.745262314556104,77.0005,77.0212,22890.0,26445.0,Nyctalus leisleri,0.317,0.383,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_203000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,23040.0,6.855065471769642,106.12950000000001,106.1439,22890.0,26704.0,Nyctalus leisleri,0.285,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_203000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,23040.0,11.223618146910205,113.3865,113.4005,22031.0,24935.0,Nyctalus leisleri,0.297,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_203000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,21120.0,10.811150031222688,255.5375,255.5616,19453.0,22677.0,Nyctalus noctula,0.161,0.322,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_203000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,24960.0,1.8896799646158078,267.2305,267.2349,22031.0,33986.0,Plecotus austriacus,0.225,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_203000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,17280.0,7.48692297138028,205.2385,205.2539,11718.0,19268.0,Nyctalus leisleri,0.224,0.336,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_204000.WAV,recover-20251210,UBNA_022,Telephone Field
HF,48960.0,9.052357870040808,67.4905,67.5069,47812.0,52129.0,Pipistrellus pipistrellus,0.259,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_205000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,25920.0,4.515178968057904,94.9665,94.9819,25468.0,30462.0,Nyctalus leisleri,0.219,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_205000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,23040.0,11.843660411830498,112.8495,112.8635,24609.0,29041.0,Nyctalus leisleri,0.255,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_205000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,23040.0,-18.746310743552314,236.9725,236.9914,18593.0,23000.0,Nyctalus leisleri,0.215,0.415,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_205000.WAV,recover-20251210,UBNA_022,Telephone Field
HF,57600.0,11.478588451218162,283.6785,283.6941,57265.0,62375.0,Pipistrellus pygmaeus,0.302,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_205000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,24000.0,20.117084207798577,25.5405,25.5544,23750.0,26554.0,Nyctalus leisleri,0.292,0.346,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_210000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,25920.0,17.03529014268424,39.542500000000004,39.5544,25468.0,32566.0,Nyctalus leisleri,0.224,0.381,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_210000.WAV,recover-20251210,UBNA_022,Telephone Field
LF,19200.0,7.486980160523915,220.7685,220.7874,19453.0,22886.0,Nyctalus noctula,0.209,0.325,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_022/20251126_210000.WAV,recover-20251210,UBNA_022,Telephone Field
