KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,1.4866301198909693,3.1865,3.198,59843.0,64661.0,Pipistrellus pipistrellus,0.175,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,2.179164858075481,39.091499999999996,39.1105,62421.0,67083.0,Pipistrellus pygmaeus,0.291,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,2.573340289372627,107.4075,107.4141,54687.0,69438.0,Pipistrellus pygmaeus,0.199,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,3.5072835462853895,112.6315,112.6413,59843.0,64832.0,Pipistrellus pipistrellus,0.217,0.392,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,0.5933672237161498,131.4815,131.4895,58984.0,64097.0,Pipistrellus pygmaeus,0.353,0.416,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,-0.38113340778867943,177.5655,177.5742,58984.0,67949.0,Pipistrellus pygmaeus,0.183,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,-0.3021125690757556,195.5635,195.57319999999999,59843.0,65099.0,Pipistrellus pygmaeus,0.355,0.373,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,-0.01357060088301558,206.1455,206.1536,58984.0,65829.0,Pipistrellus pygmaeus,0.311,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,0.6663640514383242,207.1245,207.1304,58125.0,70306.0,Pipistrellus pipistrellus,0.197,0.42,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,-0.11457156792552778,220.2035,220.2119,59843.0,65390.0,Pipistrellus pygmaeus,0.354,0.365,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,1.289231312208494,233.6955,233.7048,59843.0,65182.0,Pipistrellus pygmaeus,0.302,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,24000.0,-2.8004078773354086,241.6555,241.6718,22890.0,26606.0,Nyctalus leisleri,0.249,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,0.3004887586275017,246.1455,246.1507,58984.0,67683.0,Pipistrellus pygmaeus,0.442,0.457,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,64320.0,1.5905864831626724,248.3705,248.3878,63281.0,67926.0,Pipistrellus pygmaeus,0.413,0.42,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,48000.0,2.4058271372753266,251.9135,251.9194,46953.0,54363.0,Pipistrellus pipistrellus,0.29,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,48000.0,8.240740886182957,254.6305,254.6451,46953.0,50745.0,Pipistrellus pipistrellus,0.281,0.389,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,0.5476291463723284,268.3315,268.3356,58984.0,66825.0,Pipistrellus pygmaeus,0.295,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,0.6406252938788943,269.5015,269.505,58984.0,66322.0,Pipistrellus pygmaeus,0.324,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,47040.0,0.25694239623021353,275.4485,275.4617,46953.0,49559.0,Pipistrellus pipistrellus,0.334,0.454,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,-0.06348259335541889,284.2085,284.2169,59843.0,65121.0,Pipistrellus pygmaeus,0.306,0.315,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,-0.4761225140448158,286.6745,286.6848,59843.0,64628.0,Pipistrellus pygmaeus,0.297,0.314,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_233000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,44160.0,3.69542569924082,33.7715,33.7799,43515.0,46761.0,Pipistrellus pipistrellus,0.328,0.408,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_234000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,25920.0,0.054173637614776116,33.9525,33.967,25468.0,29696.0,Nyctalus leisleri,0.228,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_234000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,47040.0,20.401462715927895,37.4535,37.4659,46953.0,49487.0,Pipistrellus pipistrellus,0.283,0.371,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_234000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,-3.704897583841294,76.4555,76.468,63281.0,66967.0,Pipistrellus pygmaeus,0.421,0.447,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_234000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,65280.0,-0.2255595903358076,96.3085,96.3276,63281.0,67235.0,Pipistrellus pygmaeus,0.301,0.315,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_234000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,48960.0,1.105372395704972,188.2285,188.2401,47812.0,52243.0,Pipistrellus pipistrellus,0.309,0.348,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_234000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,23040.0,4.731147159365541,189.4775,189.4927,22890.0,27018.0,Nyctalus leisleri,0.527,0.6,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251113_234000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,68160.0,4.109856922514506,211.8245,211.8366,64140.0,69728.0,Pipistrellus pygmaeus,0.375,0.379,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_000000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,45120.0,-7.193146870468477,181.9455,181.9511,44375.0,49047.0,Pipistrellus pipistrellus,0.301,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_001000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,29760.0,3.1933501934118675,211.1035,211.1074,25468.0,47031.0,Myotis nattereri,0.164,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_001000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,23040.0,9.559862515024298,287.8965,287.9145,22890.0,25955.0,Nyctalus leisleri,0.292,0.338,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_001000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,47040.0,6.294471120758392,246.0035,246.0073,26328.0,65767.0,Myotis nattereri,0.248,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_011000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,23040.0,6.859178369097988,266.2175,266.2263,22890.0,29880.0,Nyctalus leisleri,0.27,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_012000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,24000.0,6.790258529992145,136.8375,136.8577,23750.0,28615.0,Nyctalus leisleri,0.197,0.315,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_020000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,24960.0,7.507434120172478,139.9155,139.9377,23750.0,28469.0,Nyctalus leisleri,0.151,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_020000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,24000.0,3.6256335003542617,140.1885,140.209,23750.0,28061.0,Nyctalus leisleri,0.205,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_020000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,24000.0,6.4185184434573035,141.1745,141.1917,23750.0,29116.0,Nyctalus leisleri,0.246,0.402,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_020000.WAV,recover-20251126,UBNA_030,Telephone Field
LF,23040.0,6.835536266848638,143.0325,143.0476,22890.0,26903.0,Nyctalus leisleri,0.241,0.413,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_020000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,46080.0,3.570728767847056,244.9085,244.9139,44375.0,49828.0,Pipistrellus pipistrellus,0.326,0.378,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,46080.0,7.057775366793955,244.9915,244.9978,44375.0,53497.0,Pipistrellus pipistrellus,0.407,0.494,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,46080.0,5.179467515362145,245.0795,245.0862,45234.0,50645.0,Pipistrellus pipistrellus,0.435,0.474,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,55680.0,6.630857308255393,247.4325,247.4355,51250.0,67410.0,Myotis alcathoe,0.226,0.411,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,52800.0,5.9698858144642974,247.5105,247.5137,48671.0,63761.0,Myotis alcathoe,0.186,0.4,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,51840.0,3.991939002595863,247.6585,247.66140000000001,46953.0,61376.0,Myotis mystacinus,0.123,0.314,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,51840.0,12.81027608501047,247.7245,247.7276,46953.0,71442.0,Myotis alcathoe,0.264,0.472,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,51840.0,14.261354137059158,247.8955,247.8998,44375.0,67245.0,Myotis alcathoe,0.254,0.481,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,51840.0,9.351802921784524,247.9565,247.9602,44375.0,68898.0,Myotis alcathoe,0.295,0.443,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,48960.0,8.386568879046642,248.0065,248.0121,44375.0,63076.0,Pipistrellus pipistrellus,0.258,0.445,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,48960.0,12.051240477001093,248.0935,248.0982,41796.0,68157.0,Pipistrellus pipistrellus,0.171,0.436,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,47040.0,18.213969663520775,248.1735,248.17849999999999,44375.0,65187.0,Pipistrellus pipistrellus,0.513,0.566,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
HF,48960.0,10.110719235279575,248.2365,248.242,47812.0,61378.0,Pipistrellus pipistrellus,0.451,0.463,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_030/20251114_034000.WAV,recover-20251126,UBNA_030,Telephone Field
