KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,-3.6868646953280866,20.3905,20.4014,59843.0,64654.0,Pipistrellus pygmaeus,0.329,0.36,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,23040.0,-0.6326651390303886,43.1105,43.1255,22890.0,27538.0,Nyctalus leisleri,0.283,0.358,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,24000.0,6.294211496378404,44.3445,44.3563,23750.0,28675.0,Nyctalus leisleri,0.172,0.332,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,58560.0,-0.29963775790323954,70.9655,70.9791,58125.0,62972.0,Pipistrellus pygmaeus,0.378,0.382,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,25920.0,9.355744518755543,70.9665,70.9816,24609.0,28546.0,Nyctalus leisleri,0.341,0.412,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,23040.0,9.168234339573663,73.9115,73.9307,22890.0,25955.0,Nyctalus leisleri,0.339,0.373,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,25920.0,4.395378135682887,74.4205,74.4356,25468.0,28825.0,Nyctalus leisleri,0.331,0.374,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,23040.0,7.993334629682093,76.2445,76.2615,22890.0,25701.0,Nyctalus leisleri,0.353,0.383,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,65280.0,4.8047358206348765,81.4825,81.4969,62421.0,67155.0,Pipistrellus pygmaeus,0.406,0.414,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,23040.0,-2.399354802923259,82.4925,82.5108,22890.0,27049.0,Nyctalus leisleri,0.166,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,24000.0,-2.089461295995259,95.2815,95.2995,22890.0,26380.0,Nyctalus leisleri,0.192,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,25920.0,-3.227573763266798,95.9815,95.9957,24609.0,28633.0,Nyctalus leisleri,0.223,0.305,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,65280.0,8.714097167930209,104.7305,104.7459,65000.0,69657.0,Pipistrellus pygmaeus,0.393,0.399,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,24000.0,-0.6284622120169707,110.9965,111.012,22890.0,27050.0,Nyctalus leisleri,0.297,0.411,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,1.206953636429512,132.1855,132.2379,68437.0,83918.0,Rhinolophus ferrumequinum,0.366,0.366,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,78720.0,2.3161511426172487,136.1175,136.16570000000002,68437.0,83355.0,Rhinolophus ferrumequinum,0.326,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,1.9252854125595598,137.8145,137.8635,68437.0,83726.0,Rhinolophus ferrumequinum,0.309,0.309,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,3.1696264702617354,138.1055,138.1564,68437.0,83947.0,Rhinolophus ferrumequinum,0.355,0.355,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,2.1644881008289745,138.9425,138.9842,68437.0,81773.0,Rhinolophus ferrumequinum,0.302,0.302,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,2.301226785507418,138.9985,139.0437,68437.0,82879.0,Rhinolophus ferrumequinum,0.327,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,3.6848124004433958,139.5005,139.5506,68437.0,83748.0,Rhinolophus ferrumequinum,0.385,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,1.8482016204893665,139.5995,139.64260000000002,68437.0,82677.0,Rhinolophus ferrumequinum,0.447,0.447,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,7.077310689611206,139.8235,139.8736,68437.0,83920.0,Rhinolophus ferrumequinum,0.356,0.356,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,3.0523550657897,139.9445,139.9949,68437.0,83674.0,Rhinolophus ferrumequinum,0.361,0.361,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,0.8390843523689924,141.7285,141.7776,68437.0,83139.0,Rhinolophus ferrumequinum,0.368,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,4.39958484670478,143.2645,143.3099,68437.0,82982.0,Rhinolophus ferrumequinum,0.333,0.333,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,3.2890871881168184,145.1585,145.2074,68437.0,83314.0,Rhinolophus ferrumequinum,0.3,0.3,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,78720.0,-0.316733147313178,147.59550000000002,147.6324,68437.0,81345.0,Rhinolophus ferrumequinum,0.337,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,78720.0,2.88442193529213,150.2955,150.3386,68437.0,82965.0,Rhinolophus ferrumequinum,0.321,0.321,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,-0.027798471230032505,150.8575,150.8995,68437.0,82796.0,Rhinolophus ferrumequinum,0.304,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,5.840668955421162,152.8525,152.9009,68437.0,83729.0,Rhinolophus ferrumequinum,0.368,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,3.8397075449839857,153.0015,153.047,68437.0,83520.0,Rhinolophus ferrumequinum,0.309,0.309,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,1.4195216397420896,153.1835,153.2316,68437.0,83834.0,Rhinolophus ferrumequinum,0.385,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,-1.1049046037619472,153.3555,153.4067,68437.0,84549.0,Rhinolophus ferrumequinum,0.387,0.387,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,0.6500332158283852,156.1055,156.1458,68437.0,82371.0,Rhinolophus ferrumequinum,0.32,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,79680.0,1.9641888826518874,157.3885,157.4399,68437.0,83439.0,Rhinolophus ferrumequinum,0.32,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,78720.0,-0.39545076030059195,158.6155,158.6653,68437.0,83666.0,Rhinolophus ferrumequinum,0.415,0.415,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
LF,25920.0,12.551348912096973,219.2585,219.2716,25468.0,29297.0,Nyctalus leisleri,0.28,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,48960.0,15.824081205251614,223.5905,223.5931,41796.0,58472.0,Myotis brandtii,0.16,0.338,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,50880.0,7.758221629579487,224.4905,224.5035,49531.0,54173.0,Pipistrellus pipistrellus,0.272,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,51840.0,6.1395870451464765,224.6465,224.6533,48671.0,56124.0,Pipistrellus pipistrellus,0.274,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,49920.0,7.438905636044153,226.3535,226.3669,49531.0,54746.0,Pipistrellus pipistrellus,0.292,0.329,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,49920.0,9.00044600130865,227.3775,227.3844,48671.0,56045.0,Pipistrellus pipistrellus,0.283,0.313,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,49920.0,6.964639011133791,227.6315,227.6438,48671.0,54475.0,Pipistrellus pipistrellus,0.35,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,49920.0,6.334644350378811,227.8025,227.81119999999999,49531.0,54411.0,Pipistrellus pipistrellus,0.261,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,48960.0,5.036129375818163,230.8195,230.8283,47812.0,53495.0,Pipistrellus pipistrellus,0.343,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,48960.0,11.731385945213226,230.8475,230.8527,47812.0,52988.0,Pipistrellus pipistrellus,0.342,0.381,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
HF,49920.0,10.776927571306835,230.9275,230.9346,48671.0,53745.0,Pipistrellus pipistrellus,0.278,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_024/20260318_192000.WAV,recover-20260330,UBNA_024,Telephone Field
