KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,23040.0,5.870623943457701,0.7205,0.7419,22890.0,26262.0,Nyctalus leisleri,0.27,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
LF,19200.0,-1.9651359951755443,5.7775,5.7913,18593.0,22342.0,Nyctalus leisleri,0.224,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
HF,65280.0,12.85208610636441,8.1885,8.2028,65000.0,70208.0,Pipistrellus pygmaeus,0.418,0.423,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
HF,48960.0,9.5796557707381,26.7745,26.7826,48671.0,52057.0,Pipistrellus pipistrellus,0.447,0.523,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
LF,25920.0,0.4112651304619377,30.8675,30.8802,24609.0,29045.0,Nyctalus leisleri,0.407,0.438,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
HF,48960.0,12.381939341070627,30.8685,30.8781,47812.0,50635.0,Pipistrellus pipistrellus,0.374,0.506,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
HF,48960.0,18.408390659944608,36.4215,36.4313,48671.0,50507.0,Pipistrellus pipistrellus,0.368,0.439,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
LF,25920.0,11.970024686126504,37.0355,37.0475,25468.0,30302.0,Nyctalus leisleri,0.308,0.374,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
LF,19200.0,2.3740126643936628,44.3775,44.396699999999996,17734.0,20181.0,Nyctalus leisleri,0.189,0.309,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
HF,48960.0,13.949493939103704,55.4865,55.4951,47812.0,51092.0,Pipistrellus pipistrellus,0.309,0.437,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
LF,25920.0,8.347092264802232,57.417500000000004,57.4302,25468.0,30774.0,Nyctalus leisleri,0.211,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
LF,23040.0,5.842957751533598,58.4015,58.4153,22890.0,27398.0,Nyctalus leisleri,0.337,0.404,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
LF,21120.0,1.7476317428791792,58.7305,58.747699999999995,19453.0,21703.0,Nyctalus leisleri,0.298,0.361,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
HF,48960.0,11.11413257218593,69.4185,69.4279,48671.0,50965.0,Pipistrellus pipistrellus,0.4,0.521,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
HF,48960.0,-2.8020308619905543,74.2915,74.3001,48671.0,51824.0,Pipistrellus pipistrellus,0.198,0.387,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
HF,53760.0,13.767040242849067,76.2885,76.2972,53828.0,57148.0,Pipistrellus pygmaeus,0.346,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260420/UBNA_027/20260413_190000.WAV,recover-20260420,UBNA_027,Telephone Field
