start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
107.2655,107.2864,21171.0,23510.0,Echolocation,Nyctalus leisleri,0.544,0.552,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240412_221000.WAV,recover-20240419,UBNA_001,Telephone Field
76.9015,76.9186,22890.0,25224.0,Echolocation,Nyctalus leisleri,0.615,0.631,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240412_234000.WAV,recover-20240419,UBNA_001,Telephone Field
283.9325,283.9456,23750.0,28336.0,Echolocation,Nyctalus leisleri,0.414,0.533,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_002000.WAV,recover-20240419,UBNA_001,Telephone Field
266.6675,266.6862,22890.0,25738.0,Echolocation,Nyctalus leisleri,0.606,0.638,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_012000.WAV,recover-20240419,UBNA_001,Telephone Field
205.4645,205.474,23750.0,33461.0,Echolocation,Eptesicus serotinus,0.397,0.663,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_033000.WAV,recover-20240419,UBNA_001,Telephone Field
117.1875,117.19239999999999,47812.0,59554.0,Echolocation,Pipistrellus pipistrellus,0.517,0.539,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
117.3695,117.3746,47812.0,60084.0,Echolocation,Pipistrellus pipistrellus,0.495,0.512,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
117.4615,117.4661,46953.0,58518.0,Echolocation,Pipistrellus pipistrellus,0.544,0.559,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
117.5535,117.5601,46953.0,59745.0,Echolocation,Pipistrellus pipistrellus,0.508,0.565,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
117.6435,117.649,46093.0,58572.0,Echolocation,Pipistrellus pipistrellus,0.505,0.525,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
117.8265,117.8319,46093.0,59169.0,Echolocation,Pipistrellus pipistrellus,0.577,0.65,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
117.9195,117.9257,46953.0,61401.0,Echolocation,Pipistrellus pipistrellus,0.537,0.64,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.1825,118.1902,47812.0,63696.0,Echolocation,Pipistrellus pipistrellus,0.498,0.568,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.2695,118.2784,46953.0,62796.0,Echolocation,Pipistrellus pipistrellus,0.419,0.504,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.35849999999999,118.3657,46953.0,62360.0,Echolocation,Pipistrellus pipistrellus,0.476,0.585,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.4475,118.4563,46953.0,65441.0,Echolocation,Pipistrellus pipistrellus,0.484,0.657,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.5365,118.543,44375.0,61134.0,Echolocation,Pipistrellus pipistrellus,0.534,0.618,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.6235,118.6309,46093.0,67450.0,Echolocation,Pipistrellus pipistrellus,0.585,0.675,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.7105,118.71719999999999,45234.0,65074.0,Echolocation,Pipistrellus pipistrellus,0.604,0.683,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.7985,118.8046,46953.0,64095.0,Echolocation,Pipistrellus pipistrellus,0.609,0.671,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.88550000000001,118.892,45234.0,65378.0,Echolocation,Pipistrellus pipistrellus,0.597,0.664,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
118.9745,118.9819,46953.0,64080.0,Echolocation,Pipistrellus pipistrellus,0.451,0.539,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
119.0675,119.0743,46093.0,64743.0,Echolocation,Pipistrellus pipistrellus,0.601,0.687,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
119.1615,119.1682,46093.0,62024.0,Echolocation,Pipistrellus pipistrellus,0.587,0.659,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
119.25450000000001,119.2608,44375.0,66633.0,Echolocation,Pipistrellus pipistrellus,0.621,0.714,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
119.3505,119.3577,46093.0,64516.0,Echolocation,Pipistrellus pipistrellus,0.522,0.68,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
119.4405,119.44669999999999,46093.0,60498.0,Echolocation,Pipistrellus pipistrellus,0.59,0.666,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
119.5265,119.5349,45234.0,69887.0,Echolocation,Pipistrellus pipistrellus,0.61,0.721,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
119.61449999999999,119.6217,46093.0,64262.0,Echolocation,Pipistrellus pipistrellus,0.593,0.688,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
119.7025,119.70949999999999,46953.0,66254.0,Echolocation,Pipistrellus pipistrellus,0.569,0.692,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
119.7895,119.7966,45234.0,69800.0,Echolocation,Pipistrellus pipistrellus,0.64,0.713,-1,/mnt/ubna_data_03/recover-20240419/UBNA_001/20240413_034000.WAV,recover-20240419,UBNA_001,Telephone Field
