KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,45120.0,-2.1424550905180877,92.5385,92.553,44375.0,47850.0,Pipistrellus pipistrellus,0.258,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_202000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,65280.0,-3.3481935613283764,93.00450000000001,93.0221,62421.0,67849.0,Pipistrellus pygmaeus,0.293,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_202000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,65280.0,-0.18438875944641875,130.1015,130.1185,65000.0,71615.0,Pipistrellus pygmaeus,0.315,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_202000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,29760.0,8.5288156441101,213.1135,213.1271,28906.0,31660.0,Nyctalus leisleri,0.285,0.361,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_204000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,48960.0,0.8218154967004042,171.7745,171.7822,47812.0,51793.0,Pipistrellus pipistrellus,0.309,0.363,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_205000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,48960.0,10.465575276814072,175.1525,175.1631,47812.0,51134.0,Pipistrellus pipistrellus,0.244,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_205000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,48960.0,13.860876375276693,181.2375,181.2523,47812.0,50413.0,Pipistrellus pipistrellus,0.294,0.439,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_205000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,48960.0,9.510125433750266,194.6855,194.6952,48671.0,52457.0,Pipistrellus pipistrellus,0.156,0.314,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_205000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,48960.0,8.837933156998112,217.7785,217.7912,47812.0,51539.0,Pipistrellus pipistrellus,0.305,0.376,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_205000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,48960.0,3.0137952238880334,219.8165,219.8302,47812.0,50794.0,Pipistrellus pipistrellus,0.25,0.367,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_205000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,24000.0,-5.192787102899711,36.4015,36.4158,22890.0,28663.0,Nyctalus leisleri,0.293,0.42,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_210000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,28800.0,3.3411119608880853,238.3605,238.3658,23750.0,53431.0,Myotis nattereri,0.262,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_210000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,18240.0,-2.077164718093421,277.8015,277.8062,18593.0,53034.0,Myotis nattereri,0.294,0.313,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_210000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,25920.0,0.8056871404808768,23.1445,23.1622,24609.0,28594.0,Nyctalus leisleri,0.344,0.424,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_211000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,41280.0,11.717253090052754,63.6475,63.6515,25468.0,72564.0,Myotis nattereri,0.305,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_211000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,26880.0,2.705751653829977,69.7265,69.7304,25468.0,41185.0,Plecotus austriacus,0.18,0.356,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_212000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,29760.0,6.107869782895232,72.0065,72.0099,27187.0,48091.0,Myotis nattereri,0.194,0.334,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_212000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,27840.0,7.048992504539083,98.8695,98.8745,21171.0,50665.0,Myotis nattereri,0.301,0.334,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_212000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,23040.0,8.068496143526039,227.9115,227.9167,22031.0,53759.0,Myotis nattereri,0.387,0.431,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_212000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,23040.0,5.817312360291544,84.3815,84.3869,19453.0,56093.0,Myotis nattereri,0.297,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_213000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,24000.0,-1.9610019663363631,111.07849999999999,111.0834,22890.0,48799.0,Myotis nattereri,0.281,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_213000.WAV,recover-20250909,UBNA_022,Telephone Field
LF,23040.0,5.007327830923258,136.5995,136.605,18593.0,52158.0,Myotis nattereri,0.287,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_213000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,44160.0,10.180621057585334,137.6065,137.6115,18593.0,78637.0,Myotis nattereri,0.348,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_213000.WAV,recover-20250909,UBNA_022,Telephone Field
HF,42240.0,12.234819095947165,138.0765,138.0807,20312.0,68493.0,Myotis nattereri,0.401,0.432,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250909/UBNA_022/20250902_213000.WAV,recover-20250909,UBNA_022,Telephone Field
