KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,53760.0,2.468263931880231,33.6255,33.6303,49531.0,55808.0,Echolocation,Pipistrellus pipistrellus,0.347,0.377,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251030_225000.WAV,recover-20251113,UBNA_024,Telephone Field
LF,24960.0,7.657711716232402,123.8805,123.8853,22890.0,42791.0,Echolocation,Myotis nattereri,0.24,0.306,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251030_225000.WAV,recover-20251113,UBNA_024,Telephone Field
LF,23040.0,20.773741963855016,13.9585,13.9751,22031.0,24135.0,Echolocation,Nyctalus leisleri,0.282,0.359,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251030_231000.WAV,recover-20251113,UBNA_024,Telephone Field
LF,25920.0,11.459544860005684,68.8455,68.8576,25468.0,28255.0,Echolocation,Nyctalus leisleri,0.384,0.418,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251030_231000.WAV,recover-20251113,UBNA_024,Telephone Field
HF,45120.0,1.5163444110604851,266.3175,266.3235,43515.0,48436.0,Echolocation,Pipistrellus pipistrellus,0.307,0.33,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251030_232000.WAV,recover-20251113,UBNA_024,Telephone Field
LF,23040.0,7.035572092153331,278.9975,279.0148,22890.0,25936.0,Echolocation,Nyctalus leisleri,0.25,0.331,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251030_232000.WAV,recover-20251113,UBNA_024,Telephone Field
LF,24000.0,-10.002854368079145,289.6125,289.6287,23750.0,27445.0,Echolocation,Nyctalus leisleri,0.251,0.31,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251030_234000.WAV,recover-20251113,UBNA_024,Telephone Field
LF,28800.0,-0.6722721025450209,46.570499999999996,46.582300000000004,28906.0,32983.0,Echolocation,Nyctalus leisleri,0.142,0.302,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251031_010000.WAV,recover-20251113,UBNA_024,Telephone Field
LF,23040.0,3.5670311222218047,53.7875,53.8048,22890.0,26826.0,Echolocation,Nyctalus leisleri,0.311,0.412,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251031_012000.WAV,recover-20251113,UBNA_024,Telephone Field
LF,24000.0,4.295737511687593,188.2785,188.2956,22890.0,25992.0,Echolocation,Nyctalus leisleri,0.293,0.329,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251031_012000.WAV,recover-20251113,UBNA_024,Telephone Field
HF,46080.0,4.700063985444984,261.2435,261.2493,45234.0,57404.0,Echolocation,Pipistrellus pipistrellus,0.311,0.35,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251031_012000.WAV,recover-20251113,UBNA_024,Telephone Field
HF,46080.0,3.2358146331341624,261.4925,261.4985,44375.0,55174.0,Echolocation,Pipistrellus pipistrellus,0.297,0.339,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251031_012000.WAV,recover-20251113,UBNA_024,Telephone Field
HF,47040.0,8.33936281778834,261.5765,261.5819,46093.0,58777.0,Echolocation,Pipistrellus pipistrellus,0.429,0.57,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251031_012000.WAV,recover-20251113,UBNA_024,Telephone Field
HF,48960.0,4.706129105322246,262.9265,262.9336,46953.0,63425.0,Echolocation,Pipistrellus pipistrellus,0.381,0.536,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251031_012000.WAV,recover-20251113,UBNA_024,Telephone Field
HF,48000.0,1.5209002533983131,263.0145,263.02,44375.0,56075.0,Echolocation,Pipistrellus pipistrellus,0.253,0.336,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251031_012000.WAV,recover-20251113,UBNA_024,Telephone Field
HF,51840.0,11.787272090323349,263.4705,263.4753,48671.0,69038.0,Echolocation,Pipistrellus pipistrellus,0.504,0.615,-1,192000.0,/mnt/ubna_data_06/recover-20251113/UBNA_024/20251031_012000.WAV,recover-20251113,UBNA_024,Telephone Field
