KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,78720.0,-5.648686971442313,25.7695,25.8141,68437.0,83098.0,Rhinolophus ferrumequinum,0.379,0.379,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_203000.WAV,recover-20260212,UBNA_024,Telephone Field
LF,23040.0,8.25503529779202,30.8915,30.9039,22031.0,25368.0,Nyctalus leisleri,0.339,0.353,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_203000.WAV,recover-20260212,UBNA_024,Telephone Field
LF,25920.0,-2.8032952638214153,112.70949999999999,112.7234,27187.0,31308.0,Nyctalus leisleri,0.296,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_203000.WAV,recover-20260212,UBNA_024,Telephone Field
HF,54720.0,10.932162853750178,286.3265,286.3316,48671.0,64284.0,Pipistrellus pipistrellus,0.296,0.348,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_203000.WAV,recover-20260212,UBNA_024,Telephone Field
LF,23040.0,3.6696184988046854,287.1865,287.1917,20312.0,34128.0,Plecotus austriacus,0.245,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_203000.WAV,recover-20260212,UBNA_024,Telephone Field
LF,26880.0,3.2131085970599016,292.6965,292.7006,22890.0,37716.0,Plecotus austriacus,0.217,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_203000.WAV,recover-20260212,UBNA_024,Telephone Field
HF,42240.0,5.901494727911912,128.7755,128.7789,28906.0,60417.0,Myotis nattereri,0.237,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_204000.WAV,recover-20260212,UBNA_024,Telephone Field
LF,21120.0,9.965704675234972,143.0475,143.0649,20312.0,21860.0,Nyctalus leisleri,0.359,0.367,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_204000.WAV,recover-20260212,UBNA_024,Telephone Field
HF,63360.0,14.456457721201904,238.8355,238.8555,63281.0,67878.0,Pipistrellus pygmaeus,0.361,0.375,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_204000.WAV,recover-20260212,UBNA_024,Telephone Field
HF,64320.0,6.939891570615389,238.8905,238.9053,63281.0,67089.0,Pipistrellus pygmaeus,0.371,0.384,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260212/UBNA_024/20260205_204000.WAV,recover-20260212,UBNA_024,Telephone Field
