,SNR_threshold,detection_threshold,num_bd2_detections,num_human_annotations,true_positives,false_positives,false_negatives,true_negatives,precision,recall,input_file_name,site_name
0,0.0,0.05,611,156,111,500,45,0,0.18166939443535188,0.7115384615384616,20220730_053000.WAV,Carp Pond
1,0.0,0.06,422,156,110,312,46,0,0.26066350710900477,0.7051282051282052,20220730_053000.WAV,Carp Pond
2,0.0,0.07,324,156,110,214,46,0,0.3395061728395062,0.7051282051282052,20220730_053000.WAV,Carp Pond
3,0.0,0.08,263,156,110,153,46,0,0.41825095057034223,0.7051282051282052,20220730_053000.WAV,Carp Pond
4,0.0,0.09,222,156,109,113,47,0,0.49099099099099097,0.6987179487179487,20220730_053000.WAV,Carp Pond
5,0.0,0.1,201,156,108,93,48,0,0.5373134328358209,0.6923076923076923,20220730_053000.WAV,Carp Pond
6,0.0,0.11,190,156,108,82,48,0,0.5684210526315789,0.6923076923076923,20220730_053000.WAV,Carp Pond
7,0.0,0.12,178,156,107,71,49,0,0.601123595505618,0.6858974358974359,20220730_053000.WAV,Carp Pond
8,0.0,0.13,167,156,107,60,49,0,0.6407185628742516,0.6858974358974359,20220730_053000.WAV,Carp Pond
9,0.0,0.14,156,156,107,49,49,0,0.6858974358974359,0.6858974358974359,20220730_053000.WAV,Carp Pond
10,0.0,0.15,152,156,106,46,50,0,0.6973684210526315,0.6794871794871795,20220730_053000.WAV,Carp Pond
11,0.0,0.16,149,156,106,43,50,0,0.7114093959731543,0.6794871794871795,20220730_053000.WAV,Carp Pond
12,0.0,0.17,144,156,104,40,52,0,0.7222222222222222,0.6666666666666666,20220730_053000.WAV,Carp Pond
13,0.0,0.18,142,156,102,40,54,0,0.7183098591549296,0.6538461538461539,20220730_053000.WAV,Carp Pond
14,0.0,0.19,138,156,101,37,55,0,0.7318840579710145,0.6474358974358975,20220730_053000.WAV,Carp Pond
15,0.0,0.2,134,156,101,33,55,0,0.753731343283582,0.6474358974358975,20220730_053000.WAV,Carp Pond
16,0.0,0.21,130,156,99,31,57,0,0.7615384615384615,0.6346153846153846,20220730_053000.WAV,Carp Pond
17,0.0,0.22,125,156,97,28,59,0,0.776,0.6217948717948718,20220730_053000.WAV,Carp Pond
18,0.0,0.23,123,156,96,27,60,0,0.7804878048780488,0.6153846153846154,20220730_053000.WAV,Carp Pond
19,0.0,0.24,121,156,95,26,61,0,0.7851239669421488,0.6089743589743589,20220730_053000.WAV,Carp Pond
20,0.0,0.25,120,156,95,25,61,0,0.7916666666666666,0.6089743589743589,20220730_053000.WAV,Carp Pond
21,0.0,0.26,117,156,92,25,64,0,0.7863247863247863,0.5897435897435898,20220730_053000.WAV,Carp Pond
22,0.0,0.27,116,156,91,25,65,0,0.7844827586206896,0.5833333333333334,20220730_053000.WAV,Carp Pond
23,0.0,0.28,115,156,91,24,65,0,0.7913043478260869,0.5833333333333334,20220730_053000.WAV,Carp Pond
24,0.0,0.29,114,156,91,23,65,0,0.7982456140350878,0.5833333333333334,20220730_053000.WAV,Carp Pond
25,0.0,0.3,113,156,90,23,66,0,0.7964601769911505,0.5769230769230769,20220730_053000.WAV,Carp Pond
26,0.0,0.31,111,156,90,21,66,0,0.8108108108108109,0.5769230769230769,20220730_053000.WAV,Carp Pond
27,0.0,0.32,108,156,87,21,69,0,0.8055555555555556,0.5576923076923077,20220730_053000.WAV,Carp Pond
28,0.0,0.33,106,156,86,20,70,0,0.8113207547169812,0.5512820512820513,20220730_053000.WAV,Carp Pond
29,0.0,0.34,104,156,85,19,71,0,0.8173076923076923,0.5448717948717948,20220730_053000.WAV,Carp Pond
30,0.0,0.35,103,156,84,19,72,0,0.8155339805825242,0.5384615384615384,20220730_053000.WAV,Carp Pond
31,0.0,0.36,101,156,84,17,72,0,0.8316831683168316,0.5384615384615384,20220730_053000.WAV,Carp Pond
32,0.0,0.37,99,156,84,15,72,0,0.8484848484848485,0.5384615384615384,20220730_053000.WAV,Carp Pond
33,0.0,0.38,96,156,84,12,72,0,0.875,0.5384615384615384,20220730_053000.WAV,Carp Pond
34,0.0,0.39,94,156,82,12,74,0,0.8723404255319149,0.5256410256410257,20220730_053000.WAV,Carp Pond
35,0.0,0.4,91,156,81,10,75,0,0.8901098901098901,0.5192307692307693,20220730_053000.WAV,Carp Pond
36,0.0,0.41,89,156,79,10,77,0,0.8876404494382022,0.5064102564102564,20220730_053000.WAV,Carp Pond
37,0.0,0.42,89,156,79,10,77,0,0.8876404494382022,0.5064102564102564,20220730_053000.WAV,Carp Pond
38,0.0,0.43,89,156,79,10,77,0,0.8876404494382022,0.5064102564102564,20220730_053000.WAV,Carp Pond
39,0.0,0.44,84,156,76,8,80,0,0.9047619047619048,0.48717948717948717,20220730_053000.WAV,Carp Pond
40,0.0,0.45,81,156,75,6,81,0,0.9259259259259259,0.4807692307692308,20220730_053000.WAV,Carp Pond
41,0.0,0.46,80,156,75,5,81,0,0.9375,0.4807692307692308,20220730_053000.WAV,Carp Pond
42,0.0,0.47,79,156,75,4,81,0,0.9493670886075949,0.4807692307692308,20220730_053000.WAV,Carp Pond
43,0.0,0.48,73,156,70,3,86,0,0.958904109589041,0.44871794871794873,20220730_053000.WAV,Carp Pond
44,0.0,0.49,67,156,67,0,89,0,1.0,0.42948717948717946,20220730_053000.WAV,Carp Pond
45,0.0,0.5,65,156,65,0,91,0,1.0,0.4166666666666667,20220730_053000.WAV,Carp Pond
46,0.0,0.51,60,156,60,0,96,0,1.0,0.38461538461538464,20220730_053000.WAV,Carp Pond
47,0.0,0.52,55,156,55,0,101,0,1.0,0.3525641025641026,20220730_053000.WAV,Carp Pond
48,0.0,0.53,54,156,54,0,102,0,1.0,0.34615384615384615,20220730_053000.WAV,Carp Pond
49,0.0,0.54,50,156,50,0,106,0,1.0,0.32051282051282054,20220730_053000.WAV,Carp Pond
50,0.0,0.55,47,156,47,0,109,0,1.0,0.30128205128205127,20220730_053000.WAV,Carp Pond
51,0.0,0.56,40,156,40,0,116,0,1.0,0.2564102564102564,20220730_053000.WAV,Carp Pond
52,0.0,0.57,34,156,34,0,122,0,1.0,0.21794871794871795,20220730_053000.WAV,Carp Pond
53,0.0,0.58,32,156,32,0,124,0,1.0,0.20512820512820512,20220730_053000.WAV,Carp Pond
54,0.0,0.59,28,156,28,0,128,0,1.0,0.1794871794871795,20220730_053000.WAV,Carp Pond
55,0.0,0.6,22,156,22,0,134,0,1.0,0.14102564102564102,20220730_053000.WAV,Carp Pond
56,2.0,0.05,188,123,98,90,25,0,0.5212765957446809,0.7967479674796748,20220730_053000.WAV,Carp Pond
57,2.0,0.06,177,123,98,79,25,0,0.5536723163841808,0.7967479674796748,20220730_053000.WAV,Carp Pond
58,2.0,0.07,164,123,98,66,25,0,0.5975609756097561,0.7967479674796748,20220730_053000.WAV,Carp Pond
59,2.0,0.08,155,123,98,57,25,0,0.632258064516129,0.7967479674796748,20220730_053000.WAV,Carp Pond
60,2.0,0.09,149,123,98,51,25,0,0.6577181208053692,0.7967479674796748,20220730_053000.WAV,Carp Pond
61,2.0,0.1,146,123,98,48,25,0,0.6712328767123288,0.7967479674796748,20220730_053000.WAV,Carp Pond
62,2.0,0.11,145,123,98,47,25,0,0.6758620689655173,0.7967479674796748,20220730_053000.WAV,Carp Pond
63,2.0,0.12,143,123,97,46,26,0,0.6783216783216783,0.7886178861788617,20220730_053000.WAV,Carp Pond
64,2.0,0.13,138,123,97,41,26,0,0.7028985507246377,0.7886178861788617,20220730_053000.WAV,Carp Pond
65,2.0,0.14,135,123,97,38,26,0,0.7185185185185186,0.7886178861788617,20220730_053000.WAV,Carp Pond
66,2.0,0.15,134,123,97,37,26,0,0.7238805970149254,0.7886178861788617,20220730_053000.WAV,Carp Pond
67,2.0,0.16,133,123,97,36,26,0,0.7293233082706767,0.7886178861788617,20220730_053000.WAV,Carp Pond
68,2.0,0.17,130,123,96,34,27,0,0.7384615384615385,0.7804878048780488,20220730_053000.WAV,Carp Pond
69,2.0,0.18,130,123,96,34,27,0,0.7384615384615385,0.7804878048780488,20220730_053000.WAV,Carp Pond
70,2.0,0.19,127,123,95,32,28,0,0.7480314960629921,0.7723577235772358,20220730_053000.WAV,Carp Pond
71,2.0,0.2,126,123,95,31,28,0,0.753968253968254,0.7723577235772358,20220730_053000.WAV,Carp Pond
72,2.0,0.21,124,123,94,30,29,0,0.7580645161290323,0.7642276422764228,20220730_053000.WAV,Carp Pond
73,2.0,0.22,122,123,93,29,30,0,0.7622950819672131,0.7560975609756098,20220730_053000.WAV,Carp Pond
74,2.0,0.23,121,123,93,28,30,0,0.768595041322314,0.7560975609756098,20220730_053000.WAV,Carp Pond
75,2.0,0.24,119,123,92,27,31,0,0.773109243697479,0.7479674796747967,20220730_053000.WAV,Carp Pond
76,2.0,0.25,119,123,92,27,31,0,0.773109243697479,0.7479674796747967,20220730_053000.WAV,Carp Pond
77,2.0,0.26,116,123,90,26,33,0,0.7758620689655172,0.7317073170731707,20220730_053000.WAV,Carp Pond
78,2.0,0.27,115,123,89,26,34,0,0.7739130434782608,0.7235772357723578,20220730_053000.WAV,Carp Pond
79,2.0,0.28,114,123,89,25,34,0,0.7807017543859649,0.7235772357723578,20220730_053000.WAV,Carp Pond
80,2.0,0.29,114,123,89,25,34,0,0.7807017543859649,0.7235772357723578,20220730_053000.WAV,Carp Pond
81,2.0,0.3,113,123,88,25,35,0,0.7787610619469026,0.7154471544715447,20220730_053000.WAV,Carp Pond
82,2.0,0.31,111,123,88,23,35,0,0.7927927927927928,0.7154471544715447,20220730_053000.WAV,Carp Pond
83,2.0,0.32,108,123,85,23,38,0,0.7870370370370371,0.6910569105691057,20220730_053000.WAV,Carp Pond
84,2.0,0.33,106,123,84,22,39,0,0.7924528301886793,0.6829268292682927,20220730_053000.WAV,Carp Pond
85,2.0,0.34,104,123,83,21,40,0,0.7980769230769231,0.6747967479674797,20220730_053000.WAV,Carp Pond
86,2.0,0.35,103,123,82,21,41,0,0.7961165048543689,0.6666666666666666,20220730_053000.WAV,Carp Pond
87,2.0,0.36,101,123,82,19,41,0,0.8118811881188119,0.6666666666666666,20220730_053000.WAV,Carp Pond
88,2.0,0.37,99,123,82,17,41,0,0.8282828282828283,0.6666666666666666,20220730_053000.WAV,Carp Pond
89,2.0,0.38,96,123,82,14,41,0,0.8541666666666666,0.6666666666666666,20220730_053000.WAV,Carp Pond
90,2.0,0.39,94,123,81,13,42,0,0.8617021276595744,0.6585365853658537,20220730_053000.WAV,Carp Pond
91,2.0,0.4,91,123,80,11,43,0,0.8791208791208791,0.6504065040650406,20220730_053000.WAV,Carp Pond
92,2.0,0.41,89,123,78,11,45,0,0.8764044943820225,0.6341463414634146,20220730_053000.WAV,Carp Pond
93,2.0,0.42,89,123,78,11,45,0,0.8764044943820225,0.6341463414634146,20220730_053000.WAV,Carp Pond
94,2.0,0.43,89,123,78,11,45,0,0.8764044943820225,0.6341463414634146,20220730_053000.WAV,Carp Pond
95,2.0,0.44,84,123,75,9,48,0,0.8928571428571429,0.6097560975609756,20220730_053000.WAV,Carp Pond
96,2.0,0.45,81,123,74,7,49,0,0.9135802469135802,0.6016260162601627,20220730_053000.WAV,Carp Pond
97,2.0,0.46,80,123,74,6,49,0,0.925,0.6016260162601627,20220730_053000.WAV,Carp Pond
98,2.0,0.47,79,123,74,5,49,0,0.9367088607594937,0.6016260162601627,20220730_053000.WAV,Carp Pond
99,2.0,0.48,73,123,70,3,53,0,0.958904109589041,0.5691056910569106,20220730_053000.WAV,Carp Pond
100,2.0,0.49,67,123,67,0,56,0,1.0,0.5447154471544715,20220730_053000.WAV,Carp Pond
101,2.0,0.5,65,123,65,0,58,0,1.0,0.5284552845528455,20220730_053000.WAV,Carp Pond
102,2.0,0.51,60,123,60,0,63,0,1.0,0.4878048780487805,20220730_053000.WAV,Carp Pond
103,2.0,0.52,55,123,55,0,68,0,1.0,0.44715447154471544,20220730_053000.WAV,Carp Pond
104,2.0,0.53,54,123,54,0,69,0,1.0,0.43902439024390244,20220730_053000.WAV,Carp Pond
105,2.0,0.54,50,123,50,0,73,0,1.0,0.4065040650406504,20220730_053000.WAV,Carp Pond
106,2.0,0.55,47,123,47,0,76,0,1.0,0.3821138211382114,20220730_053000.WAV,Carp Pond
107,2.0,0.56,40,123,40,0,83,0,1.0,0.3252032520325203,20220730_053000.WAV,Carp Pond
108,2.0,0.57,34,123,34,0,89,0,1.0,0.2764227642276423,20220730_053000.WAV,Carp Pond
109,2.0,0.58,32,123,32,0,91,0,1.0,0.2601626016260163,20220730_053000.WAV,Carp Pond
110,2.0,0.59,28,123,28,0,95,0,1.0,0.22764227642276422,20220730_053000.WAV,Carp Pond
111,2.0,0.6,22,123,22,0,101,0,1.0,0.17886178861788618,20220730_053000.WAV,Carp Pond
112,4.0,0.05,130,100,84,46,16,0,0.6461538461538462,0.84,20220730_053000.WAV,Carp Pond
113,4.0,0.06,126,100,84,42,16,0,0.6666666666666666,0.84,20220730_053000.WAV,Carp Pond
114,4.0,0.07,120,100,84,36,16,0,0.7,0.84,20220730_053000.WAV,Carp Pond
115,4.0,0.08,116,100,84,32,16,0,0.7241379310344828,0.84,20220730_053000.WAV,Carp Pond
116,4.0,0.09,116,100,84,32,16,0,0.7241379310344828,0.84,20220730_053000.WAV,Carp Pond
117,4.0,0.1,116,100,84,32,16,0,0.7241379310344828,0.84,20220730_053000.WAV,Carp Pond
118,4.0,0.11,116,100,84,32,16,0,0.7241379310344828,0.84,20220730_053000.WAV,Carp Pond
119,4.0,0.12,114,100,83,31,17,0,0.7280701754385965,0.83,20220730_053000.WAV,Carp Pond
120,4.0,0.13,112,100,83,29,17,0,0.7410714285714286,0.83,20220730_053000.WAV,Carp Pond
121,4.0,0.14,111,100,83,28,17,0,0.7477477477477478,0.83,20220730_053000.WAV,Carp Pond
122,4.0,0.15,111,100,83,28,17,0,0.7477477477477478,0.83,20220730_053000.WAV,Carp Pond
123,4.0,0.16,110,100,83,27,17,0,0.7545454545454545,0.83,20220730_053000.WAV,Carp Pond
124,4.0,0.17,108,100,82,26,18,0,0.7592592592592593,0.82,20220730_053000.WAV,Carp Pond
125,4.0,0.18,108,100,82,26,18,0,0.7592592592592593,0.82,20220730_053000.WAV,Carp Pond
126,4.0,0.19,108,100,82,26,18,0,0.7592592592592593,0.82,20220730_053000.WAV,Carp Pond
127,4.0,0.2,108,100,82,26,18,0,0.7592592592592593,0.82,20220730_053000.WAV,Carp Pond
128,4.0,0.21,108,100,82,26,18,0,0.7592592592592593,0.82,20220730_053000.WAV,Carp Pond
129,4.0,0.22,107,100,82,25,18,0,0.7663551401869159,0.82,20220730_053000.WAV,Carp Pond
130,4.0,0.23,106,100,82,24,18,0,0.7735849056603774,0.82,20220730_053000.WAV,Carp Pond
131,4.0,0.24,105,100,82,23,18,0,0.780952380952381,0.82,20220730_053000.WAV,Carp Pond
132,4.0,0.25,105,100,82,23,18,0,0.780952380952381,0.82,20220730_053000.WAV,Carp Pond
133,4.0,0.26,103,100,81,22,19,0,0.7864077669902912,0.81,20220730_053000.WAV,Carp Pond
134,4.0,0.27,103,100,81,22,19,0,0.7864077669902912,0.81,20220730_053000.WAV,Carp Pond
135,4.0,0.28,102,100,81,21,19,0,0.7941176470588235,0.81,20220730_053000.WAV,Carp Pond
136,4.0,0.29,102,100,81,21,19,0,0.7941176470588235,0.81,20220730_053000.WAV,Carp Pond
137,4.0,0.3,102,100,81,21,19,0,0.7941176470588235,0.81,20220730_053000.WAV,Carp Pond
138,4.0,0.31,101,100,81,20,19,0,0.801980198019802,0.81,20220730_053000.WAV,Carp Pond
139,4.0,0.32,98,100,80,18,20,0,0.8163265306122449,0.8,20220730_053000.WAV,Carp Pond
140,4.0,0.33,98,100,80,18,20,0,0.8163265306122449,0.8,20220730_053000.WAV,Carp Pond
141,4.0,0.34,96,100,79,17,21,0,0.8229166666666666,0.79,20220730_053000.WAV,Carp Pond
142,4.0,0.35,95,100,78,17,22,0,0.8210526315789474,0.78,20220730_053000.WAV,Carp Pond
143,4.0,0.36,95,100,78,17,22,0,0.8210526315789474,0.78,20220730_053000.WAV,Carp Pond
144,4.0,0.37,93,100,78,15,22,0,0.8387096774193549,0.78,20220730_053000.WAV,Carp Pond
145,4.0,0.38,90,100,78,12,22,0,0.8666666666666667,0.78,20220730_053000.WAV,Carp Pond
146,4.0,0.39,89,100,77,12,23,0,0.8651685393258427,0.77,20220730_053000.WAV,Carp Pond
147,4.0,0.4,88,100,76,12,24,0,0.8636363636363636,0.76,20220730_053000.WAV,Carp Pond
148,4.0,0.41,86,100,75,11,25,0,0.872093023255814,0.75,20220730_053000.WAV,Carp Pond
149,4.0,0.42,86,100,75,11,25,0,0.872093023255814,0.75,20220730_053000.WAV,Carp Pond
150,4.0,0.43,86,100,75,11,25,0,0.872093023255814,0.75,20220730_053000.WAV,Carp Pond
151,4.0,0.44,81,100,72,9,28,0,0.8888888888888888,0.72,20220730_053000.WAV,Carp Pond
152,4.0,0.45,78,100,71,7,29,0,0.9102564102564102,0.71,20220730_053000.WAV,Carp Pond
153,4.0,0.46,77,100,71,6,29,0,0.922077922077922,0.71,20220730_053000.WAV,Carp Pond
154,4.0,0.47,76,100,71,5,29,0,0.9342105263157895,0.71,20220730_053000.WAV,Carp Pond
155,4.0,0.48,71,100,67,4,33,0,0.9436619718309859,0.67,20220730_053000.WAV,Carp Pond
156,4.0,0.49,65,100,65,0,35,0,1.0,0.65,20220730_053000.WAV,Carp Pond
157,4.0,0.5,63,100,63,0,37,0,1.0,0.63,20220730_053000.WAV,Carp Pond
158,4.0,0.51,58,100,58,0,42,0,1.0,0.58,20220730_053000.WAV,Carp Pond
159,4.0,0.52,53,100,53,0,47,0,1.0,0.53,20220730_053000.WAV,Carp Pond
160,4.0,0.53,53,100,53,0,47,0,1.0,0.53,20220730_053000.WAV,Carp Pond
161,4.0,0.54,49,100,49,0,51,0,1.0,0.49,20220730_053000.WAV,Carp Pond
162,4.0,0.55,46,100,46,0,54,0,1.0,0.46,20220730_053000.WAV,Carp Pond
163,4.0,0.56,39,100,39,0,61,0,1.0,0.39,20220730_053000.WAV,Carp Pond
164,4.0,0.57,33,100,33,0,67,0,1.0,0.33,20220730_053000.WAV,Carp Pond
165,4.0,0.58,31,100,31,0,69,0,1.0,0.31,20220730_053000.WAV,Carp Pond
166,4.0,0.59,28,100,28,0,72,0,1.0,0.28,20220730_053000.WAV,Carp Pond
167,4.0,0.6,22,100,22,0,78,0,1.0,0.22,20220730_053000.WAV,Carp Pond
168,6.0,0.05,106,85,71,35,14,0,0.6698113207547169,0.8352941176470589,20220730_053000.WAV,Carp Pond
169,6.0,0.06,105,85,71,34,14,0,0.6761904761904762,0.8352941176470589,20220730_053000.WAV,Carp Pond
170,6.0,0.07,103,85,71,32,14,0,0.6893203883495146,0.8352941176470589,20220730_053000.WAV,Carp Pond
171,6.0,0.08,100,85,71,29,14,0,0.71,0.8352941176470589,20220730_053000.WAV,Carp Pond
172,6.0,0.09,100,85,71,29,14,0,0.71,0.8352941176470589,20220730_053000.WAV,Carp Pond
173,6.0,0.1,100,85,71,29,14,0,0.71,0.8352941176470589,20220730_053000.WAV,Carp Pond
174,6.0,0.11,100,85,71,29,14,0,0.71,0.8352941176470589,20220730_053000.WAV,Carp Pond
175,6.0,0.12,99,85,71,28,14,0,0.7171717171717171,0.8352941176470589,20220730_053000.WAV,Carp Pond
176,6.0,0.13,98,85,71,27,14,0,0.7244897959183674,0.8352941176470589,20220730_053000.WAV,Carp Pond
177,6.0,0.14,97,85,71,26,14,0,0.7319587628865979,0.8352941176470589,20220730_053000.WAV,Carp Pond
178,6.0,0.15,97,85,71,26,14,0,0.7319587628865979,0.8352941176470589,20220730_053000.WAV,Carp Pond
179,6.0,0.16,96,85,71,25,14,0,0.7395833333333334,0.8352941176470589,20220730_053000.WAV,Carp Pond
180,6.0,0.17,95,85,71,24,14,0,0.7473684210526316,0.8352941176470589,20220730_053000.WAV,Carp Pond
181,6.0,0.18,95,85,71,24,14,0,0.7473684210526316,0.8352941176470589,20220730_053000.WAV,Carp Pond
182,6.0,0.19,95,85,71,24,14,0,0.7473684210526316,0.8352941176470589,20220730_053000.WAV,Carp Pond
183,6.0,0.2,95,85,71,24,14,0,0.7473684210526316,0.8352941176470589,20220730_053000.WAV,Carp Pond
184,6.0,0.21,95,85,71,24,14,0,0.7473684210526316,0.8352941176470589,20220730_053000.WAV,Carp Pond
185,6.0,0.22,95,85,71,24,14,0,0.7473684210526316,0.8352941176470589,20220730_053000.WAV,Carp Pond
186,6.0,0.23,95,85,71,24,14,0,0.7473684210526316,0.8352941176470589,20220730_053000.WAV,Carp Pond
187,6.0,0.24,94,85,71,23,14,0,0.7553191489361702,0.8352941176470589,20220730_053000.WAV,Carp Pond
188,6.0,0.25,94,85,71,23,14,0,0.7553191489361702,0.8352941176470589,20220730_053000.WAV,Carp Pond
189,6.0,0.26,92,85,70,22,15,0,0.7608695652173914,0.8235294117647058,20220730_053000.WAV,Carp Pond
190,6.0,0.27,92,85,70,22,15,0,0.7608695652173914,0.8235294117647058,20220730_053000.WAV,Carp Pond
191,6.0,0.28,92,85,70,22,15,0,0.7608695652173914,0.8235294117647058,20220730_053000.WAV,Carp Pond
