start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
204.7375,204.75560000000002,19453.0,23686.0,Echolocation,Nyctalus noctula,0.414,0.541,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240212_183000.WAV,recover-20240221,UBNA_001,Telephone Field
234.0865,234.1085,21171.0,23074.0,Echolocation,Nyctalus leisleri,0.592,0.602,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240212_210000.WAV,recover-20240221,UBNA_001,Telephone Field
84.42150000000001,84.4368,23750.0,27335.0,Echolocation,Nyctalus leisleri,0.406,0.506,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240212_224000.WAV,recover-20240221,UBNA_001,Telephone Field
24.4235,24.4388,22890.0,25358.0,Echolocation,Nyctalus leisleri,0.665,0.675,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240212_225000.WAV,recover-20240221,UBNA_001,Telephone Field
101.0955,101.104,46953.0,65807.0,Echolocation,Pipistrellus pipistrellus,0.494,0.578,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
101.1745,101.1807,46953.0,63568.0,Echolocation,Pipistrellus pipistrellus,0.538,0.606,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
101.2565,101.2639,46093.0,62908.0,Echolocation,Pipistrellus pipistrellus,0.505,0.598,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
101.3405,101.3466,46953.0,60338.0,Echolocation,Pipistrellus pipistrellus,0.55,0.592,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
101.4245,101.4313,46093.0,63746.0,Echolocation,Pipistrellus pipistrellus,0.478,0.661,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
101.5915,101.6006,45234.0,63164.0,Echolocation,Pipistrellus pipistrellus,0.409,0.532,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
101.7575,101.7651,46093.0,60855.0,Echolocation,Pipistrellus pipistrellus,0.405,0.594,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
186.6575,186.6616,48671.0,65803.0,Echolocation,Pipistrellus pipistrellus,0.424,0.522,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
187.2335,187.2375,51250.0,68042.0,Echolocation,Pipistrellus pipistrellus,0.459,0.558,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
188.1865,188.1924,44375.0,75751.0,Echolocation,Pipistrellus pipistrellus,0.411,0.519,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
188.5895,188.5942,46953.0,73094.0,Echolocation,Pipistrellus pipistrellus,0.509,0.551,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
188.7525,188.7576,48671.0,74201.0,Echolocation,Pipistrellus pipistrellus,0.537,0.571,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
188.8315,188.836,47812.0,73833.0,Echolocation,Pipistrellus pipistrellus,0.645,0.683,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
188.9115,188.9168,45234.0,76723.0,Echolocation,Pipistrellus pipistrellus,0.541,0.615,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
189.0745,189.0797,47812.0,69832.0,Echolocation,Pipistrellus pipistrellus,0.578,0.627,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
189.4215,189.4255,46093.0,61577.0,Echolocation,Pipistrellus pipistrellus,0.642,0.68,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
189.6055,189.6095,46093.0,61109.0,Echolocation,Pipistrellus pipistrellus,0.539,0.573,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
189.6875,189.691,46093.0,63269.0,Echolocation,Pipistrellus pipistrellus,0.499,0.536,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
189.7705,189.7751,45234.0,67020.0,Echolocation,Pipistrellus pipistrellus,0.496,0.529,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
189.8505,189.8547,49531.0,61856.0,Echolocation,Pipistrellus pipistrellus,0.486,0.513,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
189.9555,189.9596,46093.0,63977.0,Echolocation,Pipistrellus pipistrellus,0.548,0.599,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
190.0825,190.0871,46093.0,60989.0,Echolocation,Pipistrellus pipistrellus,0.542,0.574,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
190.1635,190.1682,46093.0,57402.0,Echolocation,Pipistrellus pipistrellus,0.537,0.562,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
220.0935,220.0995,48671.0,61112.0,Echolocation,Pipistrellus pipistrellus,0.544,0.582,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
220.2595,220.2656,46953.0,61778.0,Echolocation,Pipistrellus pipistrellus,0.528,0.576,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
220.3435,220.3519,46953.0,64903.0,Echolocation,Pipistrellus pipistrellus,0.458,0.538,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
220.4325,220.4389,46953.0,62832.0,Echolocation,Pipistrellus pipistrellus,0.527,0.586,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
220.5145,220.5221,45234.0,62370.0,Echolocation,Pipistrellus pipistrellus,0.409,0.572,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
220.5965,220.6069,46093.0,61234.0,Echolocation,Pipistrellus pipistrellus,0.411,0.51,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
220.6805,220.6865,45234.0,58375.0,Echolocation,Pipistrellus pipistrellus,0.539,0.588,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
220.7655,220.7738,46093.0,62169.0,Echolocation,Pipistrellus pipistrellus,0.536,0.645,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
220.9335,220.9427,45234.0,60610.0,Echolocation,Pipistrellus pipistrellus,0.482,0.571,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
221.2795,221.2902,45234.0,60057.0,Echolocation,Pipistrellus pipistrellus,0.404,0.511,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
252.3925,252.3985,46953.0,56919.0,Echolocation,Pipistrellus pipistrellus,0.5,0.522,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
252.4725,252.4787,46093.0,59786.0,Echolocation,Pipistrellus pipistrellus,0.515,0.607,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
252.5565,252.5621,46953.0,57396.0,Echolocation,Pipistrellus pipistrellus,0.494,0.518,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
252.7295,252.7356,46093.0,58027.0,Echolocation,Pipistrellus pipistrellus,0.509,0.553,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
252.8155,252.8207,45234.0,57743.0,Echolocation,Pipistrellus pipistrellus,0.553,0.592,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
252.8985,252.904,45234.0,58983.0,Echolocation,Pipistrellus pipistrellus,0.605,0.679,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
253.3225,253.3277,46093.0,58473.0,Echolocation,Pipistrellus pipistrellus,0.599,0.644,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_015000.WAV,recover-20240221,UBNA_001,Telephone Field
16.9275,16.9314,46093.0,62064.0,Echolocation,Pipistrellus pipistrellus,0.469,0.522,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_020000.WAV,recover-20240221,UBNA_001,Telephone Field
17.0215,17.0256,47812.0,64979.0,Echolocation,Pipistrellus pipistrellus,0.438,0.516,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_020000.WAV,recover-20240221,UBNA_001,Telephone Field
17.1185,17.1223,47812.0,64478.0,Echolocation,Pipistrellus pipistrellus,0.447,0.516,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_020000.WAV,recover-20240221,UBNA_001,Telephone Field
18.0685,18.0739,45234.0,66887.0,Echolocation,Pipistrellus pipistrellus,0.362,0.607,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_020000.WAV,recover-20240221,UBNA_001,Telephone Field
18.3335,18.3409,44375.0,63939.0,Echolocation,Pipistrellus pipistrellus,0.225,0.568,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_020000.WAV,recover-20240221,UBNA_001,Telephone Field
23.5935,23.5977,47812.0,60410.0,Echolocation,Pipistrellus pipistrellus,0.576,0.602,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_020000.WAV,recover-20240221,UBNA_001,Telephone Field
34.8975,34.9036,46953.0,58840.0,Echolocation,Pipistrellus pipistrellus,0.48,0.503,-1,/mnt/ubna_data_03/recover-20240221/UBNA_001/20240213_020000.WAV,recover-20240221,UBNA_001,Telephone Field
